headline,snippet,web_url,lead_paragraph
"{u'main': u'Canada Wildfire Evacuations Curb Oilfield, Pipeline Flow', u'print_headline': u'Canada Wildfire Evacuations Curb Oilfield, Pipeline Flow'}",The wildfire that raged on Thursday in Fort McMurray in the heart of the Canadian oil sands region knocked out as much as a third of Canada's daily crude capacity and closed some pipelines....,https://www.nytimes.com/reuters/2016/05/06/world/europe/06reuters-canada-wildfire-fortmcmurray-factbox.html,The wildfire that raged on Thursday in Fort McMurray in the heart of the Canadian oil sands region knocked out as much as a third of Canada's daily crude capacity and closed some pipelines. 
{u'main': u'Decision Near On a Pipeline From Canada'},"LEAD: An ambitious plan to deliver natural gas from Canada's abundant western reserves to six energy-hungry Northeastern states has pitted neighbor against neighbor and community against community, as well as leading to an uneasy coalition of envi...",https://www.nytimes.com/1990/07/05/nyregion/decision-near-on-a-pipeline-from-canada.html,"LEAD: An ambitious plan to deliver natural gas from Canada's abundant western reserves to six energy-hungry Northeastern states has pitted neighbor against neighbor and community against community, as well as leading to an uneasy coalition of environmentalists and domestic gas producers against the whole idea."
"{u'main': u'Canada Wildfire Evacuations Curb Oilfield, Pipeline Flow', u'print_headline': u'Canada Wildfire Evacuations Curb Oilfield, Pipeline Flow'}",The wildfire that raged on Thursday in Fort McMurray in the heart of the Canadian oil sands region knocked out as much as a third of Canada's daily crude capacity and closed some pipelines....,https://www.nytimes.com/reuters/2016/05/05/world/europe/05reuters-canada-wildfire-fortmcmurray-factbox.html,The wildfire that raged on Thursday in Fort McMurray in the heart of the Canadian oil sands region knocked out as much as a third of Canada's daily crude capacity and closed some pipelines. 
"{u'main': u'Canadian Natural Gas Pipeline Gets Federal Backing', u'kicker': u'Green'}",A federal review panel issued a detailed report endorsing the 800-mile MacKenzie Gas Project....,https://green.blogs.nytimes.com/2009/12/31/canadian-natural-gas-pipeline-gets-federal-backing/,"Natural gas exploration and production has been on a tear in recent years, thanks to the explosion of drilling in shale gas fields across the United States and the first glimmers of a boom in Europe."
{u'main': u'CANADA ROUTE USED FOR PIPELINE CARGO'},"PRUDHOE BAY, Alaska, Aug. 20 While a fleet of barges laden with vital pipeline supplies is being delayed by ice 300 miles from here, barges slipping in from the east area unloading construction and drilling equipment needed to get North Slope oil ...",https://query.nytimes.com/gst/abstract.html?res=9A05E4DB173EEF34BC4951DFBE66838E669EDE,"PRUDHOE BAY, Alaska, Aug. 20 While a fleet of barges laden with vital pipeline supplies is being delayed by ice 300 miles from here, barges slipping in from the east area unloading construction and drilling equipment needed to get North Slope oil flowing by the fall of 1977."
{u'main': u'CANADA BARS PIPELINE FROM PASSAGE IN U.S.'},"OTTAWA, Ont., Nov. 19 (UP) -- The House of Commons last night rejected by a vote of 62 to 34 a proposal that gas pipeline companies be prevented from routing their lines into American soil until Canadian needs were met....",https://query.nytimes.com/gst/abstract.html?res=9F05E5D81E3BE23BBC4851DFB7678382659EDE,"OTTAWA, Ont., Nov. 19 (UP) -- The House of Commons last night rejected by a vote of 62 to 34 a proposal that gas pipeline companies be prevented from routing their lines into American soil until Canadian needs were met."
{u'main': u'World Business Briefing | Americas: Canada: Oil Pipeline'},"The Canadian energy group Enbridge announced plans to broaden the market for oil from Alberta in the United States by building a $600 million pipeline from northern Wisconsin to southern Illinois. The line, scheduled for completion in 2007, will c...",https://www.nytimes.com/2003/10/07/business/world-business-briefing-americas-canada-oil-pipeline.html,"The Canadian energy group Enbridge announced plans to broaden the market for oil from Alberta in the United States by building a $600 million pipeline from northern Wisconsin to southern Illinois. The line, scheduled for completion in 2007, will connect with an existing pipeline between Chicago and Oklahoma, whose flow is being reversed to southbound from northbound. Canada's output of crude oil is expected to grow from 2.7 million barrels a day to 3.4 million over the next decade as it extracts more oil from deposits of oil sands. Enbridge said that the pipeline, with an initial capacity of 250,000 barrels a day would give it access to the St. Louis area and to Kentucky. Bernard Simon (NYT)"
{u'main': u'GROUP TO CONSTRUCT BIG CANADA PIPELINE'},"CALGARY, Alberta, July 29 (Canadian Press) -- N. E. Tanner, president of Trans-Canada Pipe Lines, Ltd., announced today that a new company, Bechtel-Mannix-Hester, would be in charge of design, engineering and construction of the 2,200-mile natural...",https://query.nytimes.com/gst/abstract.html?res=9F04E7D61438E23BBC4850DFB166838F649EDE,"CALGARY, Alberta, July 29 (Canadian Press) -- N. E. Tanner, president of Trans-Canada Pipe Lines, Ltd., announced today that a new company, Bechtel-Mannix-Hester, would be in charge of design, engineering and construction of the 2,200-mile natural gas line from Alberta to Montreal."
"{u'main': u'Canada Regulatory Board Greenlights Trans Mountain Pipeline', u'print_headline': u'Canada Regulatory Board Greenlights Trans Mountain Pipeline'}","Canada's energy regulator on Thursday recommended the approval of Kinder Morgan Canada's plan to expand the Trans Mountain oil pipeline, subject to dozens of conditions....",https://www.nytimes.com/aponline/2016/05/19/world/ap-cn-canada-trans-mountain-pipeline.html,"Canada's energy regulator on Thursday recommended the approval of Kinder Morgan Canada's plan to expand the Trans Mountain oil pipeline, subject to dozens of conditions."
"{u'main': u'Canada Regulator Suspends TransCanada Pipeline Approval Hearing', u'print_headline': u'Canada Regulator Suspends TransCanada Pipeline Approval Hearing'}",Canada's National Energy Board on Tuesday suspended Montreal hearings on TransCanada Corp's proposed Energy East pipeline after protests disrupted the first day of the process on Monday....,https://www.nytimes.com/reuters/2016/08/30/business/30reuters-transcanada-pipeline.html,Canada's National Energy Board on Tuesday suspended Montreal hearings on TransCanada Corp's proposed Energy East pipeline after protests disrupted the first day of the process on Monday.
{u'main': u'CANADA-GULF LINK BY PIPELINE SOUGHT'},"Tennessee Gas Transmission Company and a new associate, Midwestern Gas Transmission Company, announced at Houston yesterday filing of applications with the Federal Power Commission for permission to provide a new natural gas service to the Midwest...",https://query.nytimes.com/gst/abstract.html?res=9E07E1DB1F3AEF34BC4952DFB667838E649EDE,"Tennessee Gas Transmission Company and a new associate, Midwestern Gas Transmission Company, announced at Houston yesterday filing of applications with the Federal Power Commission for permission to provide a new natural gas service to the Midwest from the Texas-Louisiana Gulf Coast and Western Canada."
{u'main': u'START SLATED SOON ON CANADA PIPELINE'},"Trans-Canada Pipe Lines announces it can finance its 2,200-mi Alta-E Canada line from sales in Canadian mkt; start slated soon...",https://query.nytimes.com/gst/abstract.html?res=9A07E5DB163EE23BBC4051DFB066838D649EDE,
{u'main': u'Oil Companies Never Wanted Canada Pipeline'},LEAD: To the Editor:...,https://www.nytimes.com/1989/05/03/opinion/l-oil-companies-never-wanted-canada-pipeline-847189.html,LEAD: To the Editor:
{u'main': u'Canada Approves Start on Gas Pipeline'},"OTTAWA, July 17--The Canadian Government today approved the start of work as early as next month of the first link of the long-delayed Alaska natural gas pipeline, one of the largest energy projects in North America....",https://query.nytimes.com/gst/abstract.html?res=9F03EFDD133BE732A2575BC1A9619C94619FD6CF,"OTTAWA, July 17--The Canadian Government today approved the start of work as early as next month of the first link of the long-delayed Alaska natural gas pipeline, one of the largest energy projects in North America."
"{u'main': u'Canadian Company Starts Keystone Pipeline in Texas', u'print_headline': u'Canadian Company Starts Keystone Pipeline in Texas'}",A Canadian company on Wednesday started delivering oil through the Texas portion of a proposed cross-border pipeline that has stirred controversy and tension between the United States and its northern neighbor....,https://www.nytimes.com/aponline/2014/01/22/us/ap-us-keystone-pipeline-texas.html,A Canadian company on Wednesday started delivering oil through the Texas portion of a proposed cross-border pipeline that has stirred controversy and tension between the United States and its northern neighbor.
{u'main': u'NEW PIPELINE PLAN REPORTED IN CANADA'},"TORONTO, Nov. 1 (Tuesday) (Canadian Press) -- The Globe and Mail says today that the Dominion Government has approved a plan for an all-Canadian natural gas pipeline that involves construction by a Government company of the section through norther...",https://query.nytimes.com/gst/abstract.html?res=9506E2D9113AE73ABC4953DFB767838E649EDE,"TORONTO, Nov. 1 (Tuesday) (Canadian Press) -- The Globe and Mail says today that the Dominion Government has approved a plan for an all-Canadian natural gas pipeline that involves construction by a Government company of the section through northern Ontario."
{u'main': u'Oil Companies Never Wanted Canada Pipeline'},LEAD: To the Editor:...,https://www.nytimes.com/1989/05/03/opinion/l-oil-companies-never-wanted-canada-pipeline-847189.html,LEAD: To the Editor:
{u'main': u'Canada Approves Start on Gas Pipeline'},"OTTAWA, July 17--The Canadian Government today approved the start of work as early as next month of the first link of the long-delayed Alaska natural gas pipeline, one of the largest energy projects in North America....",https://query.nytimes.com/gst/abstract.html?res=9F03EFDD133BE732A2575BC1A9619C94619FD6CF,"OTTAWA, July 17--The Canadian Government today approved the start of work as early as next month of the first link of the long-delayed Alaska natural gas pipeline, one of the largest energy projects in North America."
{u'main': u'Trans-Canada Repays Federal Pipeline Loan'},Trans-Canada repays $49.75-million Govt loan...,https://query.nytimes.com/gst/abstract.html?res=9507E6D7113EE63ABC4F51DFB466838C649EDE,
